symbol,breakout_date,pct_gain,days_to_peak,strength
MOG-USD,2024-08-05,99.99999999999996,3,strong
MOG-USD,2024-09-24,99.99999999999996,3,strong
MOG-USD,2024-10-01,99.99999999999996,3,strong
MOG-USD,2024-10-05,99.99999999999996,1,strong
MOG-USD,2024-10-09,99.99999999999996,2,strong
MOG-USD,2024-11-12,50.00000568434193,3,strong
MOG-USD,2024-11-18,50.00000568434193,3,strong
MOG-USD,2024-11-26,100.00000000000004,10,strong
MOG-USD,2024-12-02,100.00000000000004,4,strong
MOG-USD,2024-12-31,50.00000568434193,3,strong
MOVE-USD,2020-10-16,72.838439305146,9,strong
MOVE-USD,2020-10-28,569.1782711735156,3,strong
MOVE-USD,2020-11-09,188.0733762298744,8,strong
MOVE-USD,2020-11-13,44.34336903879192,4,moderate
MOVE-USD,2021-01-02,46.73854279803538,4,moderate
MOVE-USD,2021-01-21,81.35695979873893,10,strong
MOVE-USD,2021-01-30,89.77706064956136,9,strong
MOVE-USD,2021-02-03,58.63809687897279,7,strong
MOVE-USD,2021-03-09,156.3890200254965,5,strong
MOVE-USD,2021-04-20,75.95265590583084,10,strong
MOVE-USD,2021-05-23,85.69065845638355,3,strong
MOVE-USD,2021-06-12,50.71722424714844,5,strong
MOVE-USD,2021-06-25,33.688764436908244,3,moderate
MOVE-USD,2021-07-20,73.67246306019473,10,strong
MOVE-USD,2021-08-17,71.61866178165187,10,strong
MOVE-USD,2021-08-24,96.87209778427597,10,strong
MOVE-USD,2021-08-30,65.21572651884865,7,strong
MOVE-USD,2021-11-16,99.6374987825869,8,strong
MOVE-USD,2022-01-27,105.04199574381909,8,strong
MOVE-USD,2022-03-13,43.20460865205395,10,moderate
MOVE-USD,2022-04-12,36.7485205352781,3,moderate
MOVE-USD,2022-06-17,49.89497858550224,8,moderate
MOVE-USD,2022-06-22,30.37462333392828,3,moderate
MOVE-USD,2022-07-13,83.43900709654355,10,strong
MOVE-USD,2022-07-20,60.62454183646976,9,strong
MOVE-USD,2022-08-26,298.22482573814995,3,strong
MOVE-USD,2023-04-02,144.2574939055843,4,strong
MPLX-USD,2022-11-01,61.14233442158491,3,strong
MPLX-USD,2023-01-20,76.36213245882239,7,strong
MPLX-USD,2023-01-24,55.36258579752838,7,strong
MPLX-USD,2023-04-28,33.45536079676532,3,moderate
MPLX-USD,2023-08-02,60.97361380874944,8,strong
MPLX-USD,2023-09-27,39.62977462715181,10,moderate
MPLX-USD,2023-11-12,37.22266033249264,8,moderate
MPLX-USD,2023-11-22,78.5073693626081,10,strong
MPLX-USD,2023-11-28,170.49552248827789,10,strong
MPLX-USD,2023-12-05,82.67046268755092,9,strong
MPLX-USD,2023-12-16,184.3169943239941,5,strong
MPLX-USD,2024-01-04,38.24288476679782,4,moderate
MPLX-USD,2024-03-10,54.373572032886976,6,strong
MPLX-USD,2024-03-22,106.78888022439943,4,strong
MPLX-USD,2024-04-02,56.82107454342616,6,strong
MPLX-USD,2024-06-10,43.08477538153971,9,moderate
MPLX-USD,2024-09-19,72.72146612293028,8,strong
MSOL-USD,2022-12-31,62.82991371299026,9,strong
MSOL-USD,2023-01-11,56.33277607363952,9,strong
MSOL-USD,2023-04-27,246.4765995800591,3,strong
MSOL-USD,2023-05-02,41.34011163412914,3,moderate
MSOL-USD,2023-05-15,206.2843775921596,8,strong
MSOL-USD,2023-05-20,219.27920880974568,3,strong
MSOL-USD,2023-05-28,211.8339542281586,5,strong
MSOL-USD,2023-06-17,268.91291568551327,3,strong
MSOL-USD,2023-06-30,165.77029545837087,3,strong
MSOL-USD,2023-11-07,51.39045385929612,8,strong
MSOL-USD,2023-12-19,65.14048505155138,6,strong
MWC-USD,2020-03-23,300.6998944495816,8,strong
MWC-USD,2020-03-28,81.82796854047173,3,strong
MWC-USD,2020-04-03,47.88173637234783,9,moderate
MWC-USD,2020-04-27,42.21771471729068,10,moderate
MWC-USD,2020-06-14,69.10293043410756,7,strong
MWC-USD,2020-09-04,112.07525748833612,3,strong
MWC-USD,2020-12-14,171.60817948076783,10,strong
MWC-USD,2020-12-19,160.33357914830398,8,strong
MWC-USD,2020-12-24,106.7904103548864,9,strong
MWC-USD,2020-12-30,62.29948713360589,7,strong
MWC-USD,2021-02-28,66.46238320537101,10,strong
MWC-USD,2021-03-24,34.27381275440979,3,moderate
MWC-USD,2021-04-18,51.24528310604837,5,strong
MWC-USD,2021-09-29,32.00206334738975,4,moderate
MWC-USD,2021-10-26,47.17544057014004,3,moderate
MWC-USD,2021-11-08,185.49574391559764,9,strong
MWC-USD,2021-11-12,106.54625777371724,5,strong
MWC-USD,2021-11-20,33.89028263873364,4,moderate
MWC-USD,2021-12-02,34.15723182558036,3,moderate
MWC-USD,2022-01-24,146.2159264885328,7,strong
MWC-USD,2022-02-03,76.36093173558628,4,strong
MWC-USD,2022-02-11,43.02104665529451,4,moderate
MWC-USD,2022-02-27,66.42868864617661,10,strong
MWC-USD,2022-05-20,99.60933431852352,3,strong
MWC-USD,2022-06-18,45.03113206945064,3,moderate
MWC-USD,2022-06-30,59.62702939350483,9,strong
MWC-USD,2022-07-07,44.09347568124572,2,moderate
MWC-USD,2022-08-01,35.23485484674649,9,moderate
MWC-USD,2022-08-07,31.936147956381166,3,moderate
MWC-USD,2022-12-09,50.84413766446422,5,strong
MWC-USD,2023-01-12,32.62768300182193,8,moderate
MWC-USD,2023-02-05,69.26546818704426,1,strong
MWC-USD,2023-02-14,36.98352648110716,6,moderate
MWC-USD,2023-03-14,71.80048552754437,10,strong
MWC-USD,2023-05-25,39.63574429592944,8,moderate
MWC-USD,2023-06-07,839.0534136801095,218,strong
MWC-USD,2024-03-20,57.32350363580379,6,strong
MWC-USD,2025-02-02,63.05321643334341,5,strong
MX-USD,2020-02-03,127.56377959797489,7,strong
MX-USD,2020-02-07,53.71448528118846,8,strong
MX-USD,2020-02-26,31.86964519422345,3,moderate
MX-USD,2021-01-25,94.19097824832448,9,strong
MX-USD,2021-02-03,123.62619628473644,6,strong
MX-USD,2021-02-15,121.07000445229468,4,strong
MX-USD,2021-04-03,133.5337202417972,8,strong
MX-USD,2021-04-07,80.61844767471139,4,strong
MX-USD,2021-05-07,115.15261583985884,4,strong
MX-USD,2021-05-23,67.67957368835154,3,strong
MX-USD,2021-08-20,55.13616657887539,7,strong
MX-USD,2021-09-14,44.03285534491956,4,moderate
MX-USD,2021-09-28,59.38067665961471,4,strong
MX-USD,2021-11-08,47.922571000432825,4,moderate
MX-USD,2023-02-13,50.46978350608601,4,strong
MYTH-USD,2022-11-02,56.43786004925795,1,strong
MYTH-USD,2023-05-07,63.470346306895,1,strong
MYTH-USD,2023-08-19,51.24442841867543,7,strong
MYTH-USD,2023-12-04,143.41672507247225,3,strong
MYTH-USD,2024-07-08,36.70543072736178,7,moderate
MYTH-USD,2024-11-15,79.58778758393987,9,strong
NEO-USD,2021-02-07,81.16389532445021,7,strong
NEO-USD,2021-04-13,77.4364145501521,5,strong
NEO-USD,2021-05-23,43.48091301636218,3,moderate
NEO-USD,2021-07-28,36.31128724998863,10,moderate
NEO-USD,2023-02-17,51.97977121677697,3,strong
NEO-USD,2023-11-02,43.43150615003354,8,moderate
NEO-USD,2024-04-05,44.28602237006543,6,moderate
NEO-USD,2024-11-30,60.830162706227775,3,strong
NEXO-USD,2020-03-16,30.87954248816241,10,moderate
NEXO-USD,2020-11-26,93.68146478555744,9,strong
NEXO-USD,2020-12-02,69.74281365735942,10,strong
NEXO-USD,2020-12-14,43.86485610386477,5,moderate
NEXO-USD,2021-01-31,106.7003775367778,9,strong
NEXO-USD,2021-02-17,30.575712525727504,4,moderate
NEXO-USD,2021-05-23,68.75208817541328,3,strong
NEXO-USD,2021-10-20,40.02164370803645,8,moderate
NFT-USD,2020-08-29,48.89012283143492,10,moderate
NFT-USD,2020-09-04,412.83565226074455,7,strong
NFT-USD,2020-09-08,208.9365222273034,3,strong
NFT-USD,2020-09-14,118.75931230142272,9,strong
NFT-USD,2020-09-19,46.99702881185866,4,moderate
NFT-USD,2020-10-07,70.99078891455338,4,strong
NFT-USD,2020-10-21,121.22401371783228,122,strong
NFT-USD,2021-02-28,134.67508493651715,9,strong
NFT-USD,2021-03-10,95.32654515071413,6,strong
NFT-USD,2021-03-26,37.0497214530163,2,moderate
NFT-USD,2021-04-25,50.27613430711374,7,strong
NFT-USD,2021-05-12,41.65535789775512,3,moderate
NFT-USD,2021-05-23,33.951845322429925,3,moderate
NFT-USD,2021-06-30,210.4869279101148,7,strong
NFT-USD,2021-07-04,46.03331858291262,3,moderate
NFT-USD,2021-07-20,65.81041544232271,5,strong
NFT-USD,2021-08-04,101.97816422543218,5,strong
NFT-USD,2021-08-22,59.14139682834876,9,strong
NFT-USD,2021-10-30,85.53200135699576,9,strong
NFT-USD,2021-11-05,31.32854675429376,3,moderate
NFT-USD,2022-01-03,84.70688628679008,9,strong
NFT-USD,2022-07-14,116.79079176863776,7,strong
NFT-USD,2022-07-18,66.16843035007908,3,strong
NFT-USD,2022-10-30,2537200.071565857,5,strong
NFT-USD,2023-02-04,36.85152801122601,3,moderate
NFT-USD,2023-03-04,40.50505654852741,3,moderate
NFT-USD,2023-05-16,38.99536604125414,3,moderate
NFT-USD,2023-06-22,41.72150690359769,1,moderate
NPC-USD,2022-05-27,533.3333697131225,1,strong
NPC-USD,2022-07-23,79550.00133581694,8,strong
NPC-USD,2022-07-28,1612.90320637354,3,strong
NPC-USD,2022-08-08,154.01460799916862,4,strong
NPC-USD,2022-08-16,36.02940728011956,3,moderate
NPC-USD,2022-08-25,77.24551075610377,3,strong
NPC-USD,2022-09-01,235.2941182764669,6,strong
NPC-USD,2022-09-06,5979.999883583716,8,strong
NPC-USD,2022-09-11,913.3333139306194,3,strong
NPC-USD,2022-09-19,250.000005684342,8,strong
NPC-USD,2022-09-24,333.3333131223406,6,strong
NPC-USD,2022-09-28,357.1428497184107,10,strong
NPC-USD,2022-10-05,146.15384830649637,3,strong
NPC-USD,2022-10-18,366.6666565611703,5,strong
NPC-USD,2022-10-28,164.28572217418863,6,strong
NPC-USD,2022-11-01,289.47371847404014,2,strong
NPC-USD,2022-11-21,26499.998885868543,3,strong
NPC-USD,2022-11-27,37324.999849364045,8,strong
NPC-USD,2022-12-01,7778.947666714984,4,strong
NPC-USD,2022-12-08,154.54545604875156,3,strong
NPC-USD,2022-12-20,1653.5714524687005,3,strong
NPC-USD,2023-01-22,899.9999772626325,3,strong
NPC-USD,2023-01-30,1080.000065483309,5,strong
NPC-USD,2023-02-03,686.666710322206,1,strong
NPC-USD,2023-05-02,3716.666489820409,3,strong
NXM-USD,2020-07-25,51.11097292104533,9,strong
NXM-USD,2020-08-05,161.40969623078792,5,strong
NXM-USD,2020-08-11,193.5507468314283,9,strong
NXM-USD,2020-08-16,122.45508603186664,4,strong
NXM-USD,2020-08-27,66.31816557587167,3,strong
NXM-USD,2020-09-08,89.2658058034278,6,strong
NXM-USD,2020-12-15,38.81388066629594,3,moderate
NXM-USD,2021-01-16,57.09615411271125,8,strong
NXM-USD,2021-01-21,39.86655993452547,3,moderate
NXM-USD,2021-01-30,61.83839691995939,9,strong
NXM-USD,2021-05-23,36.343035697502366,3,moderate
NXM-USD,2022-08-22,36.78934142627097,3,moderate
OETH-USD,2025-05-07,47.3001905674889,6,moderate
OHM-USD,2021-04-01,144.7149597756118,10,strong
OHM-USD,2021-04-05,78.19762890584474,6,strong
OHM-USD,2021-04-19,56.374683852138254,5,strong
OHM-USD,2021-05-23,42.11907052283782,4,moderate
OHM-USD,2021-06-28,51.39376115587424,6,strong
OHM-USD,2021-12-18,31.95071810755039,3,moderate
OKT-USD,2021-02-07,83.62734827911876,10,strong
OKT-USD,2021-02-15,85.85797681742008,6,strong
OKT-USD,2021-02-24,50.7561652913073,10,strong
OKT-USD,2021-03-27,78.4531987313653,10,strong
OKT-USD,2021-04-03,49.74643007139857,5,moderate
OKT-USD,2021-07-24,143.00833070784554,7,strong
OKT-USD,2021-07-28,34.4025982428674,3,moderate
OKT-USD,2021-12-24,43.29882115102536,4,moderate
OKT-USD,2023-02-16,36.99666328277388,8,moderate
OKT-USD,2023-12-07,138.83148215601852,3,strong
OM-USD,2020-08-23,43.40682278564861,9,moderate
OM-USD,2020-11-03,50.61107966016106,8,strong
OM-USD,2020-12-01,49.340640159532434,4,moderate
OM-USD,2020-12-31,31.199976205299635,3,moderate
OM-USD,2021-01-15,77.4691956670501,10,strong
OM-USD,2021-01-26,58.60866345471466,10,strong
OM-USD,2021-02-02,74.98926653196966,10,strong
OM-USD,2021-02-09,99.28463064479712,8,strong
OM-USD,2021-02-14,42.592701351346,3,moderate
OM-USD,2021-03-05,180.4175444649162,10,strong
OM-USD,2021-03-11,92.77691723302954,4,strong
OM-USD,2021-04-24,70.16357693201968,8,strong
OM-USD,2021-08-02,53.64126793189009,10,strong
OM-USD,2021-08-31,39.03570736816383,3,moderate
OM-USD,2022-07-04,32.306782527344566,3,moderate
OM-USD,2023-12-18,86.88592744226288,5,strong
OM-USD,2023-12-28,56.28759752963938,9,strong
OM-USD,2024-01-18,55.35282850403917,8,strong
OM-USD,2024-01-31,190.00192034122307,9,strong
OM-USD,2024-02-05,96.58747853481074,4,strong
OM-USD,2024-03-13,153.99518987112864,5,strong
OM-USD,2024-03-23,46.73813896993202,3,moderate
OM-USD,2024-11-12,176.75515643007918,5,strong
OM-USD,2024-11-16,63.71317999856899,1,strong
OM-USD,2025-01-24,72.7140034366541,10,strong
OM-USD,2025-02-12,41.8606512796676,10,moderate
OM-USD,2025-05-07,30.680610281811177,3,moderate
ONE-USD,2020-08-07,47.70277841700786,1,moderate
ONE-USD,2021-02-17,184.21527282623225,3,strong
ONE-USD,2021-05-10,68.57856092807162,4,strong
ONE-USD,2021-10-17,35.903205345491905,3,moderate
ONE-USD,2022-09-15,30.396483282830246,3,moderate
ONE-USD,2024-02-25,73.90572044132739,8,strong
ONE-USD,2024-03-01,35.826770330289506,9,moderate
ONE-USD,2024-09-18,45.93300785780848,4,moderate
ONE-USD,2024-11-29,52.27687380962299,4,strong
ONT-USD,2021-02-07,86.507634495348,6,strong
ONT-USD,2021-03-25,53.25406495354317,8,strong
ONT-USD,2021-04-24,43.96920392415648,9,moderate
ONT-USD,2021-05-03,39.3430382192714,6,moderate
ONT-USD,2021-05-23,41.25246044319076,3,moderate
ONT-USD,2023-12-28,35.527165770417874,4,moderate
ONT-USD,2024-11-30,35.10432536668902,3,moderate
OP-USD,2022-10-03,200019.75920655223,3,strong
OP-USD,2022-10-22,54.05252066979267,6,strong
OP-USD,2022-11-01,34.465806084823235,3,moderate
OP-USD,2023-01-11,72.23379631138694,10,strong
OP-USD,2023-01-18,43.06703738073263,7,moderate
OP-USD,2023-01-30,45.61533355351804,4,moderate
OP-USD,2023-03-11,43.26579450980394,6,moderate
OP-USD,2023-06-18,30.65597982251601,3,moderate
OP-USD,2023-12-19,87.26041640766447,8,strong
OP-USD,2024-11-20,51.51273904920652,7,strong
OP-USD,2025-05-07,53.26982214725903,3,strong
ORCA-USD,2021-08-13,80.67522989307369,6,strong
ORCA-USD,2021-08-26,56.43276626191835,10,strong
ORCA-USD,2021-09-12,88.05948218293086,4,strong
ORCA-USD,2021-09-19,143.0360738725451,6,strong
ORCA-USD,2022-01-27,59.98928956301226,4,strong
ORCA-USD,2022-06-22,135.1949739624911,4,strong
ORCA-USD,2023-01-11,163.0297477145102,4,strong
ORCA-USD,2023-11-25,43.22617994321056,3,moderate
ORCA-USD,2023-12-05,173.46788907837384,10,strong
ORCA-USD,2023-12-12,56.77595818132632,9,strong
ORCA-USD,2023-12-18,33.61161163756412,3,moderate
ORCA-USD,2024-01-14,43.53972799984843,3,moderate
ORCA-USD,2024-02-21,48.242042364381135,8,moderate
ORCA-USD,2024-04-19,42.0593333695199,3,moderate
ORCA-USD,2024-07-17,91.45389350427564,10,strong
ORCA-USD,2024-08-05,34.04218700034561,3,moderate
ORCA-USD,2024-11-04,78.59867447057536,5,strong
ORCA-USD,2024-12-03,104.30097687527824,3,strong
ORCA-USD,2025-03-18,109.66185368558648,3,strong
ORCA-USD,2025-04-08,91.67393675173405,7,strong
ORDI-USD,2023-05-12,31.0098373508646,3,moderate
ORDI-USD,2023-06-18,36.654682834488725,7,moderate
ORDI-USD,2023-10-22,35.53262271085803,3,moderate
ORDI-USD,2023-11-02,310.7483768347307,10,strong
ORDI-USD,2023-11-06,235.1631684044285,9,strong
ORDI-USD,2023-11-29,213.7275287786969,6,strong
ORDI-USD,2023-12-03,62.04393271214563,2,strong
ORDI-USD,2023-12-11,38.70270263178352,3,moderate
ORDI-USD,2023-12-22,51.5962312139185,8,strong
ORDI-USD,2025-05-06,74.04036542620199,7,strong
OSETH-USD,2025-05-06,51.40923163733828,7,strong
OSMO-USD,2022-06-07,38.55595519699347,3,moderate
OSMO-USD,2022-10-25,33.23382368423795,3,moderate
OSMO-USD,2023-10-27,94.4397585956969,10,strong
OSMO-USD,2023-12-09,91.21550035460092,9,strong
OSMO-USD,2023-12-13,39.49115380717198,5,moderate
OZO-USD,2024-03-13,39.48560627482728,7,moderate
OZO-USD,2024-05-12,68.2982642546678,8,strong
OZO-USD,2024-11-10,63.7457712481261,6,strong
PAAL-USD,2023-07-11,120.37572710163516,6,strong
PAAL-USD,2023-07-15,83.95656486903543,2,strong
PAAL-USD,2023-07-23,22376.595830319005,9,strong
PAAL-USD,2023-07-27,361.83155284210216,10,strong
PAAL-USD,2023-08-03,178.48861722520525,10,strong
PAAL-USD,2023-08-09,136.2615477817124,10,strong
PAAL-USD,2023-08-16,46.67980657136909,3,moderate
PAAL-USD,2023-09-27,90.8200974662718,9,strong
PAAL-USD,2023-10-03,74.92053382670505,10,strong
PAAL-USD,2023-10-14,128.49124176057583,9,strong
PAAL-USD,2023-11-03,99.96420615632792,6,strong
PAAL-USD,2023-11-12,73.43995694173121,7,strong
PAAL-USD,2023-12-04,44.78754244677711,5,moderate
PAAL-USD,2023-12-24,34.24093526758722,3,moderate
PAAL-USD,2024-02-06,159.91698521099875,10,strong
PAAL-USD,2024-02-13,136.06152327262595,5,strong
PAAL-USD,2024-02-27,77.88217478186822,10,strong
PAAL-USD,2024-03-22,44.59175631632379,3,moderate
PAAL-USD,2024-05-02,35.36505069170381,3,moderate
PAAL-USD,2024-07-12,79.37906737434463,7,strong
PAAL-USD,2024-09-16,74.73572937705735,8,strong
PAAL-USD,2024-10-27,57.70953722014303,10,strong
PAAL-USD,2024-11-03,61.483253120940105,8,strong
PAAL-USD,2024-11-12,58.86918915209974,6,strong
PAAL-USD,2024-11-26,154.22085290571903,10,strong
PAAL-USD,2024-12-03,33.530035887980624,3,moderate
PAAL-USD,2024-12-22,36.12985532511395,7,moderate
PAAL-USD,2024-12-31,57.18033567018872,5,strong
PAAL-USD,2025-04-06,61.1699148548189,8,strong
PAAL-USD,2025-04-20,30.466807502044468,3,moderate
PAAL-USD,2025-05-07,46.12870579194489,4,moderate
PCI-USD,2020-04-26,71.4440211229065,10,strong
PCI-USD,2020-08-02,102.4871507195449,10,strong
PCI-USD,2021-02-14,1574.668753006978,3,strong
PCI-USD,2021-03-07,69.4882950656518,4,strong
PCI-USD,2021-03-25,42.383222923988725,8,moderate
PCI-USD,2021-04-07,32.20785880121056,3,moderate
PCI-USD,2021-05-24,41.33969235846367,3,moderate
PCI-USD,2021-06-11,51.34880652721117,3,strong
PCI-USD,2021-06-22,107.67761439253356,7,strong
PCI-USD,2021-06-26,47.71660376228585,3,moderate
PCI-USD,2021-07-12,36.12060271953019,3,moderate
PCI-USD,2021-10-22,34.993638593677375,10,moderate
PCI-USD,2021-10-30,33.02551188028572,4,moderate
PCI-USD,2021-11-14,94.08751450194924,7,strong
PCI-USD,2023-02-03,112.5133271983112,3,strong
PCI-USD,2023-02-12,95.55085636911936,8,strong
PCI-USD,2023-02-16,76.9151904702477,4,strong
PCI-USD,2023-05-06,73.70750972224316,4,strong
PCI-USD,2023-09-29,110.1581309712651,4,strong
PCI-USD,2023-11-03,30.66722184393341,3,moderate
PCI-USD,2023-11-13,61.46251008568424,10,strong
PCI-USD,2023-12-04,117.5002125870162,6,strong
PCI-USD,2023-12-17,68.4088259449509,7,strong
PCI-USD,2024-03-18,165.91578456303102,8,strong
PCI-USD,2024-03-22,72.67025743480306,10,strong
PCI-USD,2024-07-07,121.2487822407893,8,strong
PCI-USD,2024-07-12,63.80705177776497,3,strong
PCI-USD,2024-11-16,31.7727464614888,3,moderate
PENDLE-USD,2021-04-29,104.59324847206096,2,strong
PENDLE-USD,2021-05-22,30.815812822759305,3,moderate
PENDLE-USD,2021-05-31,54.39340774117463,7,strong
PENDLE-USD,2021-06-12,62.70730132620541,3,strong
PENDLE-USD,2021-06-26,34.96810307928314,3,moderate
PENDLE-USD,2021-07-22,78.61276915515734,8,strong
PENDLE-USD,2021-07-27,47.41543326204124,3,moderate
PENDLE-USD,2021-08-15,182.57350199874264,8,strong
PENDLE-USD,2021-08-20,38.434762173137486,3,moderate
PENDLE-USD,2021-10-10,72.03856024280117,10,strong
PENDLE-USD,2021-10-19,32.62557721706128,3,moderate
PENDLE-USD,2021-12-30,148.8116526573414,5,strong
PENDLE-USD,2022-01-03,64.56174546836631,1,strong
PENDLE-USD,2022-03-13,39.76714439458373,6,moderate
PENDLE-USD,2022-03-30,32.39163804494092,3,moderate
PENDLE-USD,2022-11-21,40.94307310603287,4,moderate
PENDLE-USD,2023-01-09,95.66522642322676,6,strong
PENDLE-USD,2023-02-09,83.82753998145967,10,strong
PENDLE-USD,2023-02-26,84.16800905232992,9,strong
PENDLE-USD,2023-03-09,78.42371912543588,9,strong
PENDLE-USD,2023-04-02,51.14256363015459,8,strong
PENDLE-USD,2023-05-11,33.75294824700272,3,moderate
PENDLE-USD,2023-06-05,39.85236579671158,4,moderate
PENDLE-USD,2024-01-07,65.52342425856288,9,strong
PENDLE-USD,2024-03-22,78.41203837971923,9,strong
PENDLE-USD,2024-03-28,62.35974996151935,10,strong
PENDLE-USD,2024-04-03,43.62808179726041,7,moderate
PENDLE-USD,2024-11-04,44.36324893558983,7,moderate
PEOPLE-USD,2021-11-21,6412.580855093832,6,strong
PEOPLE-USD,2021-11-25,268.8207495540446,2,strong
PEOPLE-USD,2021-12-05,255.7504602820531,7,strong
PEOPLE-USD,2021-12-14,58.31929374680595,9,strong
PEOPLE-USD,2021-12-20,43.29347163562421,3,moderate
PEOPLE-USD,2022-01-24,161.06075777202636,7,strong
PEOPLE-USD,2022-01-28,93.46025380819204,8,strong
PEOPLE-USD,2022-02-02,38.597398238218304,3,moderate
PEOPLE-USD,2022-02-22,40.39874806548137,4,moderate
PEOPLE-USD,2022-05-17,94.0178578255162,4,strong
PEOPLE-USD,2022-06-12,47.13241909547825,7,moderate
PEOPLE-USD,2022-06-16,39.449225089602216,8,moderate
PEOPLE-USD,2022-10-31,41.780375929646205,5,moderate
PEOPLE-USD,2023-10-20,39.41685124655884,3,moderate
PEOPLE-USD,2023-12-31,229.00827985536947,7,strong
PEOPLE-USD,2024-01-04,77.85058015807729,3,strong
PEOPLE-USD,2024-02-26,78.57706181045522,7,strong
PEOPLE-USD,2024-05-12,118.34895621458604,10,strong
PEOPLE-USD,2024-05-19,90.90745469551184,9,strong
PEOPLE-USD,2024-05-29,70.1816702296419,10,strong
PEOPLE-USD,2024-07-13,54.346944606683536,8,strong
PEOPLE-USD,2025-05-06,161.67516130715128,8,strong
PEOPLE-USD,2025-05-10,60.36486993582432,4,strong
PHA-USD,2021-01-11,252.100924051062,7,strong
PHA-USD,2021-01-15,121.97904673905822,3,strong
PHA-USD,2021-02-14,74.90107144880291,6,strong
PHA-USD,2021-02-22,39.558952030233485,7,moderate
PHA-USD,2021-02-26,32.538516186273164,3,moderate
PHA-USD,2021-03-09,52.69476378872731,4,strong
PHA-USD,2021-04-24,38.79240560620626,3,moderate
PHA-USD,2021-05-11,48.950183799681504,7,moderate
PHA-USD,2021-05-31,46.88325828608288,3,moderate
PHA-USD,2021-06-27,34.512325618974096,3,moderate
PHA-USD,2021-12-22,49.01812052747927,3,moderate
PHA-USD,2022-10-11,319.97661714627145,4,strong
PHA-USD,2022-11-03,56.22753997540205,3,strong
PHA-USD,2022-11-09,37.88168701673808,3,moderate
PHA-USD,2023-01-21,34.11146065572913,3,moderate
PHA-USD,2024-03-14,63.47794299083363,6,strong
PHA-USD,2024-12-21,318.6675731742136,6,strong
PHA-USD,2024-12-25,74.66891415505688,2,strong
PHA-USD,2025-01-13,35.25955728678928,4,moderate
POKT-USD,2022-03-26,35.48425177688016,3,moderate
POKT-USD,2022-08-04,110.80785702117257,4,strong
POKT-USD,2022-11-13,64.73393224266297,5,strong
POKT-USD,2023-02-08,40.32764026431542,4,moderate
POKT-USD,2023-06-01,37.09299973349252,7,moderate
POKT-USD,2023-08-09,38.67539099397892,3,moderate
POKT-USD,2023-11-09,82.15364782249199,6,strong
POKT-USD,2023-11-27,82.32676306131991,7,strong
POKT-USD,2023-12-22,52.22100258143468,10,strong
POKT-USD,2024-01-16,33.992933326013656,3,moderate
POKT-USD,2024-03-09,31.02814043973397,2,moderate
POKT-USD,2024-03-24,45.04411908427681,10,moderate
POKT-USD,2024-03-31,30.49086595780971,3,moderate
POKT-USD,2024-08-19,48.77758451407259,4,moderate
POKT-USD,2024-10-19,31.4030213879264,3,moderate
POKT-USD,2025-02-19,40.194594377174326,3,moderate
POKT-USD,2025-04-17,48.44578350231752,9,moderate
POKT-USD,2025-05-27,481.2302606894376,4,strong
POL-USD,2020-08-10,45.94927093646783,5,moderate
POL-USD,2021-01-15,204.6184744528172,8,strong
POL-USD,2021-01-20,132.87610255008244,3,strong
POL-USD,2021-01-30,43.38141992290611,4,moderate
POL-USD,2021-02-11,267.15720701815843,4,strong
POL-USD,2021-03-11,35.74699606960478,3,moderate
POL-USD,2021-03-24,124.94789825354214,3,strong
POL-USD,2021-04-21,197.18677416288105,10,strong
POL-USD,2021-04-28,97.14241036910568,4,strong
POL-USD,2021-09-15,66.46378739768491,4,strong
POL-USD,2022-01-10,58.801382990265104,3,strong
POL-USD,2022-05-02,31.00277411693318,3,moderate
POL-USD,2022-05-12,108.65769488224956,10,strong
POL-USD,2022-06-17,93.21878662350372,3,strong
POL-USD,2023-07-08,112.46132650089233,3,strong
POL-USD,2023-10-21,46.58483993369608,4,moderate
POLYX-USD,2022-09-23,52.344742133876565,10,strong
POLYX-USD,2023-04-17,66.24751779383084,3,strong
POLYX-USD,2023-10-17,107.8296245683542,9,strong
POLYX-USD,2023-10-21,149.10717212068548,9,strong
POLYX-USD,2023-10-27,69.03035329537094,3,strong
POLYX-USD,2024-03-17,167.91171836087932,10,strong
POLYX-USD,2024-03-22,40.28009632032059,9,moderate
PRIME-USD,2022-09-30,1376.3022713848395,10,strong
PRIME-USD,2022-10-07,796.2453758693529,3,strong
PRIME-USD,2022-10-15,131.82959462645613,8,strong
PRIME-USD,2022-11-02,37.88175565249305,3,moderate
PRIME-USD,2023-01-08,169.3383604918085,1,strong
PRIME-USD,2023-06-07,97.87873170106742,4,strong
PRIME-USD,2023-06-19,45.44520966263448,7,moderate
PRIME-USD,2023-07-26,43.29492428939739,3,moderate
PRIME-USD,2023-11-10,425.7783352582002,9,strong
PRIME-USD,2023-11-16,1103.822375934374,7,strong
PRIME-USD,2023-11-20,152.57237417355282,3,strong
PRIME-USD,2023-11-26,57.09981874142218,2,strong
PRIME-USD,2023-12-04,469.0979863132847,10,strong
PRIME-USD,2023-12-11,295.87964646218285,6,strong
PRIME-USD,2023-12-15,97.43796756775834,2,strong
PRIME-USD,2023-12-30,54.80870251709155,3,strong
PRIME-USD,2024-02-22,31.00868253332117,3,moderate
PRIME-USD,2024-05-22,64.96480948533468,6,strong
